,LAT,LON,LICZB_LOKALI_MIESZKALNYCH,LICZBA_GOSPODARSTW,POPULACJA,POPULACJA_20_44
62452,52.380883,16.952292,15,12,24,5
62453,52.428212,16.983365,1,1,3,0
62454,52.429214,16.985099,1,1,7,3
62455,52.427429,16.982043,1,1,4,1
62456,52.393498,16.983642,5,6,15,7
62457,52.36227,17.035053,1,1,2,0
62458,52.384218,16.948858,10,8,13,3
62459,52.382319,16.949936,15,16,25,7
62460,52.394043,17.019468,1,0,0,0
62461,52.40894,17.005828,1,2,5,1
62462,52.353791,16.941906,1,1,4,2
62463,52.383444,16.979329,10,13,29,10
62464,52.385727,16.979337,10,10,20,8
62465,52.334919,16.921088,1,0,0,0
62466,52.335994,16.917857,1,1,1,0
62467,52.344322,16.930056,1,1,3,1
62468,52.351864,16.939621,1,1,2,0
62469,52.406012,17.019296,1,1,5,1
62470,52.336166,16.918821,1,1,5,2
62471,52.411256,17.045056,1,1,1,0
62472,52.39148,17.006142,28,4,4,1
62473,52.359747,17.007459,1,1,8,4
62474,52.312638,16.969019,8,8,15,6
62475,52.407896,16.989348,2,0,0,0
62476,52.34823,17.037883,1,1,2,0
62477,52.370537,16.994843,1,1,4,1
62478,52.391908,16.949618,10,10,21,5
62479,52.391805,16.950801,15,17,32,8
62480,52.390304,16.948614,15,14,29,8
62481,52.438403,17.022639,1,1,5,2
62482,52.400421,16.954336,2,2,3,0
62483,52.398066,16.964191,80,76,160,14
62484,52.411343,16.988122,3,2,7,3
62485,52.434127,17.006564,1,0,0,0
62486,52.410361,16.959074,12,9,18,6
62487,52.343873,16.990538,1,1,1,1
62488,52.387196,16.972863,10,9,16,6
62489,52.389273,16.970815,10,10,22,6
62490,52.38961,16.973158,10,10,18,3
62491,52.407645,17.023509,1,1,2,0
62492,52.405246,17.014567,1,1,2,0
62493,52.40767,16.985207,1,0,0,0
62494,52.33409,16.921479,1,1,1,0
62495,52.410054,16.964551,5,1,1,1
62496,52.371957,16.997782,1,1,4,1
62497,52.353375,16.935157,2,1,2,0
62498,52.339675,16.984732,1,1,1,0
62499,52.411119,16.969002,1,1,3,3
62500,52.407584,17.018466,1,1,2,0
62501,52.366399,16.999594,1,1,2,1
62502,52.409094,16.988193,1,1,2,1
62503,52.353979,16.95324,1,1,5,2
62504,52.342092,16.980103,6,4,10,4
62505,52.378678,16.965227,22,26,69,16
62506,52.375317,16.963889,128,120,285,108
62507,52.35265,17.002169,1,1,3,1
62508,52.391508,16.958597,15,14,29,6
62509,52.366533,17.021963,1,1,4,2
62510,52.394522,16.944799,90,81,149,77
62511,52.359715,16.943715,1,1,1,0
62512,52.358416,16.942861,1,1,5,2
62513,52.40612,16.996432,20,16,32,25
62514,52.353468,16.980599,1,1,4,1
62515,52.382347,16.957557,10,9,21,6
62516,52.363941,17.022563,1,1,4,0
62517,52.389148,16.956157,15,16,37,8
62518,52.355759,16.93999,1,1,2,0
62519,52.355346,16.939438,1,1,5,3
62520,52.408156,16.989912,1,0,0,0
62521,52.399635,16.946063,17,16,33,10
62522,52.355392,16.974231,1,0,0,0
62523,52.3692,17.018054,1,2,7,5
62524,52.394916,17.020345,1,1,1,0
62525,52.385729,16.950331,10,8,22,6
62526,52.373853,16.998085,1,1,1,0
62527,52.357838,16.988137,1,1,8,4
62528,52.341016,16.922816,1,0,0,0
62529,52.367269,17.021893,2,2,12,6
62530,52.397839,16.972555,3,4,13,5
62531,52.361704,17.02329,1,1,2,0
62532,52.356355,17.004287,1,1,3,1
62533,52.385226,16.968487,24,24,59,20
62534,52.384391,16.96408,1,1,6,2
62535,52.338856,16.914081,2,2,5,1
62536,52.419873,16.964134,2,2,7,2
62537,52.404603,17.019442,1,1,7,1
62538,52.357596,17.023342,1,1,4,1
62539,52.349606,17.04512,1,2,6,1
62540,52.370807,16.996157,1,1,2,1
62541,52.363023,17.012063,2,2,3,0
62542,52.379314,16.971848,1,1,3,0
62543,52.343462,16.933846,1,1,4,2
62544,52.394142,16.975868,10,9,20,6
62545,52.360292,17.00528,1,1,3,1
62546,52.342599,16.922668,1,2,5,1
62547,52.364447,17.000876,1,1,5,2
62548,52.391644,17.016779,1,1,3,0
62549,52.408664,17.023808,1,1,1,0
62550,52.407893,17.01087,1,1,1,0
62551,52.404543,17.013008,1,1,3,1
62552,52.355628,16.928866,1,1,5,3
62553,52.390692,16.999883,4,3,8,3
62554,52.354719,16.92367,1,1,11,6
62555,52.353114,16.933494,1,1,8,5
62556,52.411523,17.0474,1,1,6,0
62557,52.411405,17.048419,1,1,3,1
62558,52.403052,16.956779,1,1,2,0
62559,52.411083,16.836,1,1,1,0
62560,52.411616,16.841419,1,1,3,1
62561,52.40683,16.850591,3,3,5,2
62562,52.384001,16.852947,1,1,2,0
62563,52.375627,16.865088,1,2,7,3
62564,52.393223,16.862827,1,2,4,2
62565,52.392117,16.843005,1,0,0,0
62566,52.410139,16.879917,15,14,35,13
62567,52.406952,16.868233,15,15,28,10
62568,52.403335,16.866859,10,10,23,5
62569,52.398909,16.899058,10,9,18,2
62570,52.39206,16.892223,14,12,23,4
62571,52.392139,16.891987,13,10,15,0
62572,52.377636,16.885298,1,1,2,1
62573,52.383833,16.880279,4,4,8,5
62574,52.387987,16.805926,1,1,1,0
62575,52.404677,16.829039,1,0,0,0
62576,52.365938,16.854692,1,1,4,0
62577,52.38426,16.826013,1,0,0,0
62578,52.409097,16.853462,1,1,5,2
62579,52.391606,16.896215,14,14,41,13
62580,52.383483,16.885485,9,4,6,4
62581,52.393779,16.89873,15,15,31,18
62582,52.370404,16.872438,1,1,7,3
62583,52.377741,16.895654,4,4,9,1
62584,52.384135,16.871725,1,1,3,0
62585,52.382442,16.870465,1,1,5,1
62586,52.384807,16.873618,1,1,4,2
62587,52.412425,16.837753,1,1,1,0
62588,52.401542,16.897255,23,18,31,6
62589,52.405371,16.899134,13,13,39,11
62590,52.386702,16.847945,2,1,4,3
62591,52.393187,16.871206,7,6,20,9
62592,52.392128,16.889172,10,10,18,4
